text,count,mean_combined_score,std_combined_score,max_combined_score,mean_comp_deviation,mean_norm_shift,n_tokens,is_ner
Turks and Caicos,1,0.8388546994809533,0.0,0.8388546994809533,0.294921875,1.5120537408898829,3,True
premonocyte,1,0.8386755456426735,0.0,0.8386755456426735,0.478515625,1.2907806609816836,1,True
annexed,1,0.8385665437869464,0.0,0.8385665437869464,0.18359375,1.635967140717366,1,False
sexual health supplements.,1,0.8381468913837169,0.0,0.8381468913837169,0.603271484375,1.0438230390061674,3,True
It is the remake of,1,0.8379473780723601,0.0,0.8379473780723601,0.271484375,1.5282180545559,5,True
People from Wasco,1,0.8377978906123675,0.0,0.8377978906123675,0.28515625,1.3773926757496688,3,True
"(1947),",1,0.8377178559425661,0.0,0.8377178559425661,0.48095703125,1.369196983606415,1,True
1978,1,0.8375584736867986,0.0,0.8375584736867986,0.36328125,1.3448117115607463,1,True
was a residential bishopric,1,0.8375360980176414,0.0,0.8375360980176414,0.26318359375,1.5798021591066034,4,False
"Whatley, Alabama,",1,0.8374927453485981,0.0,0.8374927453485981,0.2333984375,1.4415101836839952,2,True
1571 by,1,0.8374066204393997,0.0,0.8374066204393997,0.43115234375,1.299327097973499,2,True
Howard F. Ahmanson,1,0.8373781885653129,0.0,0.8373781885653129,0.384765625,1.311096838600782,3,True
utilised,1,0.8372632726182427,0.0,0.8372632726182427,0.1923828125,1.6610292752956068,1,False
Zürich,1,0.8372247012149097,0.0,0.8372247012149097,0.37548828125,1.389082260849774,1,True
-bulletin,1,0.8365998767870465,0.0,0.8365998767870465,0.26953125,1.554146176342616,1,True
of Romance,1,0.8364516940092845,0.0,0.8364516940092845,0.32568359375,1.3329505240857114,2,True
"soft earth, a gentle slope",1,0.8362994049809265,0.0,0.8362994049809265,0.27392578125,1.476612770264816,5,True
of Gallipoli,1,0.8362044648640152,0.0,0.8362044648640152,0.40234375,1.381160576222538,2,True
Manfredini,1,0.8360783417827732,0.0,0.8360783417827732,0.43310546875,1.3416606982069328,1,True
lengths of the pool.,1,0.835908278605682,0.0,0.835908278605682,0.470703125,1.3311037043267044,4,True
9 to 19,1,0.8358328050688542,0.0,0.8358328050688542,0.3408203125,1.3131537900158852,3,True
Rudern,1,0.8356539400272593,0.0,0.8356539400272593,0.1826171875,1.592064537568148,1,False
imma,1,0.8356202627353388,0.0,0.8356202627353388,0.451171875,1.2538455787133471,1,True
of the judgment debtor,1,0.8354904608098455,0.0,0.8354904608098455,0.2666015625,1.5213433395246134,4,True
who is a straight forward,1,0.8354342429095218,0.0,0.8354342429095218,0.14013671875,1.6895377557113047,5,True
but eventually released,1,0.8353484956892403,0.0,0.8353484956892403,0.3916015625,1.3850020985981006,3,True
"001, he founded",1,0.8351096229637761,0.0,0.8351096229637761,0.388671875,1.33899476053444,3,True
no relation to the 1,1,0.8349566919857159,0.0,0.8349566919857159,0.658203125,0.9929093080892892,5,True
Gerenzani,1,0.8346849990304296,0.0,0.8346849990304296,0.47021484375,1.289593356951074,1,True
"Typology 
Saint-",1,0.8344351206423517,0.0,0.8344351206423517,0.4140625,1.2116066004340045,2,False
"ch Jones, a resident of",1,0.834170215675618,0.0,0.834170215675618,0.3623046875,1.3804694845015448,5,True
"series, as was",1,0.8341538492591554,0.0,0.8341538492591554,0.21240234375,1.5254480997103883,3,False
also appeared as Astrov in,1,0.834150961506231,0.0,0.834150961506231,0.30419921875,1.3534438100155772,5,True
50%. Tong,1,0.8337280555133632,0.0,0.8337280555133632,0.49853515625,1.2168884981584078,2,True
He constructed a small thatched,1,0.833565428963318,0.0,0.833565428963318,0.185546875,1.565847166158295,5,True
2 and  east of,1,0.8335504958516206,0.0,0.8335504958516206,0.38037109375,1.3802629583790516,4,True
Conus castaneus,1,0.8332388582946836,0.0,0.8332388582946836,0.4609375,1.220304176986709,2,True
3–17,1,0.833104976540893,0.0,0.833104976540893,0.27392578125,1.354704580024107,1,True
south-east of,2,0.832875504254338,0.0920121700554628,0.9248876743098008,0.327880859375,1.446507608292095,2,True
ish brown. Arista,1,0.832689286332464,0.0,0.832689286332464,0.2265625,1.5964937236436596,3,False
Mozambique,1,0.8324968504612614,0.0,0.8324968504612614,0.466796875,1.3440595089656535,1,True
talk show hosted by,1,0.8324792754779264,0.0,0.8324792754779264,0.3486328125,1.379660102757316,4,True
"Statistics

|}",1,0.8322343602488913,0.0,0.8322343602488913,0.17041015625,1.4920238889034785,2,False
is an unincorpor,1,0.832203030050343,0.0,0.832203030050343,0.45751953125,1.1812461005164825,3,True
", who in 1",1,0.8319473315390629,0.0,0.8319473315390629,0.45263671875,1.2507667663476572,4,True
pioneer of,1,0.8318347336592914,0.0,0.8318347336592914,0.19384765625,1.5312469903982282,2,True
shows a poor grasp of,1,0.8317357990685975,0.0,0.8317357990685975,0.30224609375,1.4221129351714936,5,True
that they may be synony,1,0.83160641176048,0.0,0.83160641176048,0.626708984375,1.0782836075261997,5,True
(Savilian,1,0.8315099242583615,0.0,0.8315099242583615,0.439453125,1.3213285215834036,1,True
Primera División,1,0.8312459850650524,0.0,0.8312459850650524,0.27685546875,1.492909884537631,2,True
loie: to,1,0.8312418726448197,0.0,0.8312418726448197,0.333984375,1.4013468691120494,2,False
houses. Until Slovenia,1,0.8310016573744413,0.0,0.8310016573744413,0.3505859375,1.3250017020298532,3,True
Enkutatash,1,0.8308454748945704,0.0,0.8308454748945704,0.40966796875,1.3713031403614258,1,False
"9), prominent German architect",1,0.830831056918086,0.0,0.830831056918086,0.33203125,1.3828637751077149,4,True
of Andhra,1,0.8308302028547311,0.0,0.8308302028547311,0.24267578125,1.5973391790118276,2,True
Pobedy,1,0.8305985387844365,0.0,0.8305985387844365,0.337890625,1.415485604773591,1,True
"Pack

Power",1,0.8304488819150716,0.0,0.8304488819150716,0.14306640625,1.5687979860376788,2,False
Founded in 1,1,0.8302917414568214,0.0,0.8302917414568214,0.4140625,1.2201995684858034,3,True
She had a registered tonnage,1,0.8302594113234025,0.0,0.8302594113234025,0.25,1.5313370048710062,5,False
"–1938),",1,0.8302582236075229,0.0,0.8302582236075229,0.45751953125,1.2856064965188072,1,True
Alahi was charged with,1,0.8301963513589745,0.0,0.8301963513589745,0.341796875,1.3610133393349364,4,True
and Guitar,1,0.8300814347047247,0.0,0.8300814347047247,0.32763671875,1.4094321023868115,2,False
Sierra de San Pedro Martir,1,0.8300769874746161,0.0,0.8300769874746161,0.32373046875,1.4195528202490402,5,True
flavonoid,1,0.8298982013492432,0.0,0.8298982013492432,0.29833984375,1.4853900346231077,1,True
"""stinging"" humans",1,0.8296628662135588,0.0,0.8296628662135588,0.43505859375,1.2848505249088966,2,False
hang Ke is a recipient of,1,0.8296486970025113,0.0,0.8296486970025113,0.3759765625,1.3282721331312783,6,True
's Eve tornado,1,0.8295775540102,0.0,0.8295775540102,0.2978515625,1.3917539436192496,3,False
generation,1,0.8295720801168152,0.0,0.8295720801168152,0.20263671875,1.599076684667038,1,True
<s> The Alaska Botan,1,0.8295661835779752,0.0,0.8295661835779752,0.542724609375,1.0123767626558755,4,True
which was formerly owned by,1,0.8294474100906095,0.0,0.8294474100906095,0.32470703125,1.4267679392890236,5,True
1941.,1,0.829282775148724,0.0,0.829282775148724,0.31591796875,1.3390150433405597,1,True
setting. By June 2,1,0.8292399417870497,0.0,0.8292399417870497,0.4306640625,1.2618205575926245,4,True
the name Nyika.,1,0.8290922869141804,0.0,0.8290922869141804,0.538330078125,1.1442028852542006,3,True
"iusza, within",1,0.8290743878119389,0.0,0.8290743878119389,0.392578125,1.2988212234360972,2,True
stone tools were found here).,1,0.8286216937514984,0.0,0.8286216937514984,0.4541015625,1.261129429691246,5,True
"film critics
Date of birth",1,0.8285809655762217,0.0,0.8285809655762217,0.32275390625,1.3589279998780543,5,True
passenger and freight duties.,1,0.8283645763474926,0.0,0.8283645763474926,0.514404296875,1.1984749174312317,4,True
Luigi Cherubini,1,0.8282913168709704,0.0,0.8282913168709704,0.42529296875,1.3318366906149255,2,True
Qualified NOC,1,0.8282056541732798,0.0,0.8282056541732798,0.17431640625,1.5667299557456995,2,True
93 under the direction of,1,0.8281962106890358,0.0,0.8281962106890358,0.158203125,1.6034495110975897,5,True
", Victoria.",1,0.8279503037465281,0.0,0.8279503037465281,0.3427734375,1.3184719507725702,2,True
a state highway in Oklahoma.,1,0.8275905355952293,0.0,0.8275905355952293,0.3662109375,1.411505635863073,5,True
rench: Un oiseau,1,0.8274787164378823,0.0,0.8274787164378823,0.3388671875,1.2943437637509558,3,True
Hangzhou,1,0.8274694632198858,0.0,0.8274694632198858,0.50439453125,1.2366424080497145,1,True
population (191,1,0.8274597084642893,0.0,0.8274597084642893,0.27392578125,1.399337747723223,2,True
zones. In seism,1,0.8271323032337095,0.0,0.8271323032337095,0.482421875,1.2233483362092734,3,True
1942.,1,0.8270526591355006,0.0,0.8270526591355006,0.29345703125,1.4256638744012515,1,True
"Esquire, Scholastic",1,0.8268108439936247,0.0,0.8268108439936247,0.34716796875,1.3562116802965616,2,True
Norfolk and Western Railroad,1,0.8267537811587707,0.0,0.8267537811587707,0.349609375,1.3705953903969266,4,True
the program had been rescued,1,0.8267461565368903,0.0,0.8267461565368903,0.3388671875,1.3973097272797257,5,True
xton (footballer,1,0.8262281876763432,0.0,0.8262281876763432,0.33837890625,1.2686039164564828,2,True
", Miskolc.",1,0.8257115788640954,0.0,0.8257115788640954,0.41796875,1.3071988690352383,2,True
"Columbus, Wisconsin",1,0.8254281861305515,0.0,0.8254281861305515,0.32666015625,1.3634972231388784,2,True
"art of living are comparable"".",1,0.8252160452004318,0.0,0.8252160452004318,0.587646484375,1.0742095465948294,5,True
"""Ridge Racer",1,0.8249551417208489,0.0,0.8249551417208489,0.392578125,1.291819006645872,2,True
division.,1,0.8248890730475069,0.0,0.8248890730475069,0.1357421875,1.612393581056267,1,False
Association football goalkeepers,1,0.824832714041765,0.0,0.824832714041765,0.39111328125,1.3045134257294122,3,True
th-century Chinese architects,1,0.8246897779439045,0.0,0.8246897779439045,0.2529296875,1.4325740542347611,3,True
"Calcagnini,",1,0.8245138261010296,0.0,0.8245138261010296,0.523681640625,1.1538748972838242,1,False
"record

References",1,0.8244487270750966,0.0,0.8244487270750966,0.36083984375,1.3488415442502415,2,True
Ontario) was a Flight Lieutenant,1,0.8244242631567955,0.0,0.8244242631567955,0.1806640625,1.4850718883607388,5,True
"Harper County, from US-",1,0.8242475877876714,0.0,0.8242475877876714,0.527587890625,1.176707836656678,4,True
Johanngeorgenstadt,1,0.8239737714285219,0.0,0.8239737714285219,0.506591796875,1.1660135301338046,1,True
city Visentium.,1,0.8234941589677092,0.0,0.8234941589677092,0.505859375,1.0933118134348976,2,False
Lee Ermey,1,0.8234807214197344,0.0,0.8234807214197344,0.3818359375,1.244614889486836,2,True
the Commercial Academy (Handels,1,0.823304125149947,0.0,0.823304125149947,0.3154296875,1.464022031624867,4,True
cott of the election.,1,0.8232560396088968,0.0,0.8232560396088968,0.527587890625,1.1340067982409918,4,True
Elder and,1,0.8230442024641051,0.0,0.8230442024641051,0.28076171875,1.3958063069415128,2,False
Gridley,3,0.8229950590325493,0.0384638451593661,0.876501729456626,0.2213541666666666,1.4589362152897067,1,True
a hurling team.,1,0.8229103136023637,0.0,0.8229103136023637,0.4453125,1.1522464871309093,3,False
die Party richtig,1,0.8227236793319648,0.0,0.8227236793319648,0.13330078125,1.6451881045799115,3,True
sequentially numbered,1,0.8226846360649905,0.0,0.8226846360649905,0.1904296875,1.5778297542249764,2,True
"as in ""AVIATION",1,0.8226226057978271,0.0,0.8226226057978271,0.125,1.6312635457445674,3,False
Pan American Championships held in,1,0.8225470556693482,0.0,0.8225470556693482,0.33349609375,1.4060990844858705,5,True
"liner notes, tying",1,0.8221378270136899,0.0,0.8221378270136899,0.3525390625,1.3358621456592246,3,False
was approached by,1,0.8220977899806986,0.0,0.8220977899806986,0.2314453125,1.5029983812017462,3,True
Los Angeles. He graduated from,1,0.8220114710778058,0.0,0.8220114710778058,0.3818359375,1.3244378573820144,5,True
' Society (Croat,1,0.8219036057784407,0.0,0.8219036057784407,0.34814453125,1.3388166316336017,3,False
an honorary degree.,1,0.8218411566555455,0.0,0.8218411566555455,0.5068359375,1.0606682602912074,3,True
fer (170,1,0.8210214558133708,0.0,0.8210214558133708,0.3544921875,1.242067799689677,2,True
Cubatão.,1,0.8208802108377844,0.0,0.8208802108377844,0.267578125,1.3253633688913358,1,True
part of the Chapter of,1,0.8208171829557387,0.0,0.8208171829557387,0.1484375,1.5398359261393468,5,True
003 for,1,0.8205672104627575,0.0,0.8205672104627575,0.31689453125,1.3950459558443935,2,True
underdeveloped,1,0.8203990544939846,0.0,0.8203990544939846,0.2744140625,1.4910611127974616,1,True
() is an Indian Telugu,1,0.8203104499061838,0.0,0.8203104499061838,0.2021484375,1.4670969255467097,5,True
human hair greying,1,0.8202370189854116,0.0,0.8202370189854116,0.32666015625,1.383844500588529,3,False
coordination body,1,0.8201719304807364,0.0,0.8201719304807364,0.1806640625,1.577895646514341,2,False
centenarian,1,0.8199978641077053,0.0,0.8199978641077053,0.38330078125,1.3792182930817631,1,True
Kunt,1,0.8199850820116361,0.0,0.8199850820116361,0.30078125,1.42557305659159,1,True
"Nowy Staw,",1,0.8198580965244204,0.0,0.8198580965244204,0.39990234375,1.264611061623551,2,True
in (a former Rhodes,1,0.8198292955391575,0.0,0.8198292955391575,0.373046875,1.2741826138478936,4,True
leader of the Wasco,1,0.8196006075002814,0.0,0.8196006075002814,0.2998046875,1.3783472218757034,4,True
runs entirely in the municipality,1,0.8195690072384655,0.0,0.8195690072384655,0.1845703125,1.5081510337211637,5,True
Lancashire & Yorkshire,1,0.819421101938124,0.0,0.819421101938124,0.23681640625,1.5109550985953095,3,True
", and Sara Metzger",1,0.8192915059155834,0.0,0.8192915059155834,0.35595703125,1.3497424366639583,4,True
", but David",1,0.8191502404584209,0.0,0.8191502404584209,0.166015625,1.628930288646052,3,True
km and a basin,1,0.8190065063136112,0.0,0.8190065063136112,0.224609375,1.4087223204715278,4,False
Battista,1,0.8190048561103866,0.0,0.8190048561103866,0.228515625,1.5924340152759662,1,False
from photographs and several maps.,1,0.8188153866341203,0.0,0.8188153866341203,0.35498046875,1.334880263460301,5,True
something less than adult about,1,0.8187636241979114,0.0,0.8187636241979114,0.32080078125,1.4187352323697784,5,True
junction,1,0.8187218757243356,0.0,0.8187218757243356,0.2041015625,1.582937501810839,1,True
lemish masters including,1,0.8182911289647645,0.0,0.8182911289647645,0.25634765625,1.515576455224411,3,True
"2014,",1,0.8182363704126785,0.0,0.8182363704126785,0.33984375,1.264371443609821,1,True
's seinen manga,1,0.8181897229796254,0.0,0.8181897229796254,0.13427734375,1.4989044832303136,3,True
Armentières,1,0.8176595747958054,0.0,0.8176595747958054,0.3681640625,1.3986411244895136,1,True
mines it shares with,1,0.8172187710062329,0.0,0.8172187710062329,0.2734375,1.4402637243905825,4,False
participates in,1,0.8169914552600849,0.0,0.8169914552600849,0.251953125,1.411008911587712,2,False
the Duke  Leopold,1,0.8169673931842064,0.0,0.8169673931842064,0.24560546875,1.499083522023016,3,True
Promonocyte,1,0.8169067083147629,0.0,0.8169067083147629,0.4912109375,1.200714036411907,1,True
to the naked eye,1,0.8167113414034621,0.0,0.8167113414034621,0.3251953125,1.443877962883655,4,False
Habitat,1,0.8166268462265986,0.0,0.8166268462265986,0.3916015625,1.3554098890039967,1,True
"Special Interest Group"" phraseology",1,0.8162630745461374,0.0,0.8162630745461374,0.22265625,1.4094321004278434,4,True
general election may refer to,1,0.8161962058148138,0.0,0.8161962058148138,0.614013671875,0.9840024774276592,5,True
Swimming at the,1,0.816154767091824,0.0,0.816154767091824,0.44189453125,1.18009639038581,3,False
motifs,1,0.8160386476682738,0.0,0.8160386476682738,0.24169921875,1.5210536504206844,1,True
ietta Bisogno,1,0.8158637372995698,0.0,0.8158637372995698,0.5615234375,1.0733507494989245,2,False
particularly fine example of,1,0.8158367216657684,0.0,0.8158367216657684,0.1640625,1.6204023510394208,4,True
and textiles,1,0.8158108381042541,0.0,0.8158108381042541,0.17529296875,1.6318122515106352,2,True
"Wales, Australia.",1,0.8157196116563357,0.0,0.8157196116563357,0.36767578125,1.225914019375214,2,True
disc with live performances.,1,0.8155326392056872,0.0,0.8155326392056872,0.55712890625,1.040571099967343,4,True
Inokashira,1,0.8154712000595072,0.0,0.8154712000595072,0.4833984375,1.270977804836268,1,True
1 establishments in Oregon,1,0.8154503683804333,0.0,0.8154503683804333,0.416015625,1.266287053763583,4,True
"LLC

References",1,0.8152521934695688,0.0,0.8152521934695688,0.173828125,1.4233233547676718,2,True
ulia Steingruber,1,0.815050799492712,0.0,0.815050799492712,0.52099609375,1.1041553190442797,2,True
"to wear, and lacked",1,0.8149327171101168,0.0,0.8149327171101168,0.19677734375,1.545632574025292,4,True
side of the target.,1,0.8144116823780878,0.0,0.8144116823780878,0.54833984375,1.0599549871952194,4,True
4 to,1,0.8139937881459441,0.0,0.8139937881459441,0.3232421875,1.3097647438023603,2,True
Smooth bore,1,0.8138924617950531,0.0,0.8138924617950531,0.380859375,1.3840963888626328,2,False
Antistene,1,0.8137485746099327,0.0,0.8137485746099327,0.51708984375,1.1282435068373315,1,True
Proteaceae and is endemic,1,0.8137430449637387,0.0,0.8137430449637387,0.4111328125,1.2054391553780968,4,True
North Little Rock franchise,1,0.8136239376879892,0.0,0.8136239376879892,0.28857421875,1.3342917778137229,4,True
five wideban volumes.,1,0.8134862817063683,0.0,0.8134862817063683,0.435546875,1.3067869933284206,3,True
State was made up of,1,0.813180991691479,0.0,0.813180991691479,0.2392578125,1.4963313854786973,5,True
Summers zip code,1,0.8130989538999837,0.0,0.8130989538999837,0.26708984375,1.3362141816249593,3,True
